id,supplier_id,product_id,quantity,unit_price,total_price,status,priority,created_at,updated_at,warehouse,notes
ord_21621,sup_059,prod_1804,18,106,1908,pending,low,2024-07-18T16:01:06Z,2024-07-18T16:01:06Z,warehouse_west,Priority shipment requested
ord_21622,sup_052,prod_0677,172,246,42312,delivered,high,2023-08-07T14:42:33Z,2023-08-15T14:42:33Z,warehouse_west,Quality inspection required
ord_21623,sup_042,prod_3909,63,1152.14,72584.82,delivered,medium,2023-04-26T04:57:37Z,2023-05-09T04:57:37Z,warehouse_south,Quality inspection required
ord_21624,sup_148,prod_4075,134,202.63,27152.42,rejected,medium,2024-10-25T20:51:12Z,2024-10-27T20:51:12Z,warehouse_south,Sample evaluation
ord_21625,sup_265,prod_3694,77,256.87,19778.99,approved,critical,2024-01-03T12:47:12Z,2024-01-05T12:47:12Z,warehouse_central,Warehouse transfer
ord_21626,sup_433,prod_3474,21,34.25,719.25,rejected,medium,2024-01-14T15:43:49Z,2024-01-18T15:43:49Z,warehouse_west,Free samples for evaluation
ord_21627,sup_042,prod_1229,92,19.53,1796.76,approved,high,2023-04-07T18:56:56Z,2023-04-10T18:56:56Z,warehouse_east,
ord_21628,sup_187,prod_0872,71,4008.63,284612.73,rejected,medium,2023-12-20T17:51:33Z,2023-12-24T17:51:33Z,warehouse_east,Free samples for evaluation
ord_21629,sup_337,prod_1327,50,455.66,22783,delivered,low,2024-02-27T13:08:33Z,2024-03-11T13:08:33Z,warehouse_central,Warehouse transfer
ord_21630,sup_412,prod_2791,193,6.26,1208.18,shipped,medium,2024-05-23T08:23:45Z,2024-05-26T08:23:45Z,warehouse_south,Customer backorder fulfillment
ord_21631,sup_421,prod_4539,112,14.11,1580.32,approved,low,2023-01-10T23:59:24Z,2023-01-12T23:59:24Z,warehouse_west,
ord_21632,sup_457,prod_0021,28,48.15,1348.2,cancelled,high,2023-09-27T10:14:53Z,2023-10-04T10:14:53Z,warehouse_north,
ord_21633,sup_118,prod_1228,79,374.77,29606.83,approved,high,2024-08-08T00:44:18Z,2024-08-10T00:44:18Z,warehouse_east,
ord_21634,sup_026,prod_2776,194,41.67,8083.98,approved,medium,2023-05-11T20:53:10Z,2023-05-14T20:53:10Z,warehouse_east,Hold for supplier confirmation
ord_21635,sup_468,prod_3754,5,1830.16,9150.8,delivered,critical,2024-11-25T09:53:46Z,2024-12-04T09:53:46Z,warehouse_central,Replacement for defective batch
ord_21636,sup_042,prod_1413,141,36.45,5139.45,delivered,medium,2023-02-16T05:12:10Z,2023-02-26T05:12:10Z,warehouse_south,Sample evaluation
ord_21637,sup_191,prod_1107,139,31.46,4372.94,pending,medium,2024-12-18T10:32:02Z,2024-12-18T10:32:02Z,warehouse_east,Priority shipment requested
ord_21638,sup_267,prod_4843,103,51.34,5288.02,delivered,low,2024-07-28T10:36:10Z,2024-08-02T10:36:10Z,warehouse_east,Replacement for defective batch
ord_21639,sup_296,prod_0141,150,37.62,5643,delivered,medium,2024-12-13T13:52:04Z,2024-12-22T13:52:04Z,warehouse_central,Warehouse transfer
ord_21640,sup_372,prod_4427,36,407.12,14656.32,delivered,low,2024-11-22T22:01:19Z,2024-12-03T22:01:19Z,warehouse_east,Return - damaged items
ord_21641,sup_394,prod_1342,88,17.06,1501.28,shipped,medium,2024-12-20T19:53:16Z,2024-12-26T19:53:16Z,warehouse_north,Approved by regional manager
ord_21642,sup_483,prod_4775,90,235.98,21238.2,delivered,medium,2024-09-01T21:10:08Z,2024-09-13T21:10:08Z,warehouse_north,
ord_21643,sup_359,prod_2518,-30,21.13,633.9,delivered,medium,2023-06-23T13:49:14Z,2023-07-06T13:49:14Z,warehouse_west,Sample evaluation
ord_21644,sup_199,prod_0389,116,29.06,3370.96,rejected,low,2023-02-12T08:40:21Z,2023-02-17T08:40:21Z,warehouse_central,
ord_21645,sup_149,prod_1222,27,26.28,709.56,approved,medium,2023-01-25T11:14:24Z,2023-01-26T11:14:24Z,warehouse_east,Approved by regional manager
ord_21646,sup_372,prod_3769,147,403.19,59268.93,approved,medium,2023-02-04T17:35:04Z,2023-02-06T17:35:04Z,,Urgent restock needed
ord_21647,sup_322,prod_0728,16,33.55,373.38,pending,critical,2024-12-21T17:43:51Z,2024-12-21T17:43:51Z,warehouse_north,
ord_21648,sup_145,prod_1512,33,52.94,1747.02,delivered,low,2023-12-05T23:42:20Z,2023-12-15T23:42:20Z,warehouse_west,Priority shipment requested
ord_21649,sup_174,prod_0911,53,87.44,4634.32,approved,low,2023-01-13T00:55:48Z,2023-01-14T00:55:48Z,warehouse_central,Regular monthly order
ord_21650,sup_042,prod_0484,66,1371.69,90531.54,approved,low,2023-12-05T03:27:28Z,2023-12-08T03:27:28Z,warehouse_west,Replacement for defective batch
ord_21651,sup_042,prod_2943,114,251.95,28722.3,delivered,critical,2023-12-01T23:58:54Z,2023-12-10T23:58:54Z,warehouse_north,Regular monthly order
ord_21652,sup_024,prod_0273,29,24.59,713.11,approved,medium,2024-12-28T05:20:34Z,2024-12-31T05:20:34Z,warehouse_north,
ord_21653,sup_036,prod_3803,99,34.62,3427.38,approved,high,2023-11-16T03:00:55Z,2023-11-19T03:00:55Z,warehouse_central,After-hours emergency order
ord_21654,sup_074,prod_4954,13,65.84,855.92,delivered,critical,2024-12-11T04:41:58Z,2024-12-20T04:41:58Z,warehouse_west,Pending quality check
ord_21655,sup_496,prod_3414,160,423.9,67824,rejected,low,2024-10-08T11:11:12Z,2024-10-11T11:11:12Z,warehouse_north,Hold for supplier confirmation
ord_21656,sup_492,prod_4179,132,0.24,31.68,pending,low,2024-05-23T22:38:01Z,2024-05-23T22:38:01Z,warehouse_west,Quality inspection required
ord_21657,sup_306,prod_4741,87,11.32,984.84,delivered,medium,2024-06-03T21:36:46Z,2024-06-17T21:36:46Z,warehouse_east,
ord_21658,sup_344,prod_1456,190,253.35,48136.5,delivered,low,2023-07-08T00:25:47Z,2023-07-21T00:25:47Z,warehouse_south,
ord_21659,sup_042,prod_0341,98,45.84,4212.68,rejected,low,2023-05-18T11:31:35Z,2023-05-20T11:31:35Z,warehouse_central,Pending quality check
ord_21660,sup_162,prod_2881,112,1458.69,163373.28,delivered,medium,2023-02-19T05:40:31Z,2023-02-24T05:40:31Z,warehouse_south,Free samples for evaluation
ord_21661,sup_400,prod_4071,173,15.25,2638.25,pending,high,2024-01-23T12:55:00Z,2024-01-23T12:55:00Z,warehouse_central,New vendor trial order
ord_21662,sup_215,prod_0553,63,200.92,12657.96,delivered,critical,2024-12-21T02:54:51Z,2024-12-26T02:54:51Z,warehouse_south,
ord_21663,sup_483,prod_0522,85,148.67,12636.95,shipped,medium,2023-08-02T15:04:04Z,2023-08-08T15:04:04Z,warehouse_west,Quality inspection required
ord_21664,sup_400,prod_4198,84,4033.35,338801.4,delivered,medium,2023-01-27T14:39:18Z,2023-02-07T14:39:18Z,warehouse_north,Approved by regional manager
ord_21665,sup_386,prod_0425,93,17.69,1645.17,pending,medium,2023-01-09T16:17:50Z,2023-01-09T16:17:50Z,warehouse_east,
ord_21666,sup_042,prod_2005,150,4742.28,711342,approved,medium,2024-01-31T14:07:01Z,2024-02-02T14:07:01Z,warehouse_north,Customer backorder fulfillment
ord_21667,sup_369,prod_0524,24,3973.41,95361.84,approved,medium,2024-02-12T10:47:26Z,2024-02-14T10:47:26Z,warehouse_south,Sample evaluation
ord_21668,sup_390,prod_4711,116,24.55,2847.8,delivered,medium,2024-07-09T19:52:43Z,2024-07-14T19:52:43Z,warehouse_west,New vendor trial order
ord_21669,sup_383,prod_0515,34,24.98,849.32,delivered,medium,2023-01-24T21:30:37Z,2023-02-07T21:30:37Z,warehouse_north,
ord_21670,sup_415,prod_2514,109,0.58,63.22,approved,medium,2024-01-08T06:06:28Z,2024-01-09T06:06:28Z,warehouse_south,Free samples for evaluation
ord_21671,sup_481,prod_2956,13,15.2,197.6,pending,medium,2023-08-13T18:07:05Z,2023-08-13T18:07:05Z,warehouse_south,
ord_21672,sup_257,prod_0465,69,2142.51,147833.19,approved,medium,2023-05-05T18:23:25Z,2023-04-10T18:23:25Z,warehouse_north,
ord_21673,sup_462,prod_1221,151,13.32,2011.32,delivered,medium,2023-01-13T17:33:03Z,2023-01-19T17:33:03Z,warehouse_central,Priority shipment requested
ord_21674,sup_449,prod_4829,110,17.2,1892,approved,high,2023-12-31T11:42:05Z,2024-01-03T11:42:05Z,warehouse_west,Free samples for evaluation
ord_21675,sup_251,prod_0235,116,322.93,37459.88,pending,medium,2023-12-24T20:28:00Z,2023-12-24T20:28:00Z,warehouse_east,
ord_21676,sup_382,prod_0588,53,36.52,1935.56,pending,medium,2024-10-17T10:28:34Z,2024-10-17T10:28:34Z,warehouse_south,Return - damaged items
ord_21677,sup_310,prod_2582,141,31.01,4372.41,pending,medium,2024-08-21T04:31:24Z,2024-08-21T04:31:24Z,warehouse_central,Pending quality check
ord_21678,sup_366,prod_4057,95,24.9,2365.5,approved,medium,2024-06-15T03:29:40Z,2024-06-18T03:29:40Z,warehouse_east,Hold for supplier confirmation
ord_21679,sup_222,prod_2384,90,7.32,658.8,approved,medium,2024-06-18T15:21:31Z,2024-06-19T15:21:31Z,warehouse_north,Warehouse transfer
ord_21680,sup_459,prod_3486,2,28.69,57.38,shipped,medium,2023-01-19T09:26:54Z,2023-01-23T09:26:54Z,warehouse_east,Regular monthly order
ord_21681,sup_340,prod_2460,176,4564.73,803392.48,cancelled,high,2023-06-12T02:20:38Z,2023-06-18T02:20:38Z,warehouse_west,New vendor trial order
ord_21682,sup_222,prod_2129,134,19.6,2626.4,shipped,low,2024-05-27T13:02:19Z,2024-06-03T13:02:19Z,warehouse_north,Quality inspection required
ord_21683,sup_302,prod_2298,190,26.57,5048.3,shipped,medium,2023-12-21T15:05:23Z,2023-12-23T15:05:23Z,warehouse_west,Warehouse transfer
ord_21684,sup_131,prod_2121,34,42.08,1430.72,shipped,medium,2024-03-03T07:19:18Z,2024-03-10T07:19:18Z,warehouse_north,Hold for supplier confirmation
ord_21685,sup_042,prod_0737,25,20.25,506.25,rejected,medium,2023-09-18T06:43:52Z,2023-09-20T06:43:52Z,warehouse_south,Seasonal stock preparation
ord_21686,sup_366,prod_0930,125,308.16,38520,approved,medium,2023-09-19T18:49:40Z,2023-09-20T18:49:40Z,warehouse_south,Free samples for evaluation
ord_21687,sup_424,prod_0029,54,143.07,7725.78,approved,medium,2024-12-19T19:49:17Z,2024-12-21T19:49:17Z,warehouse_east,Free samples for evaluation
ord_21688,sup_415,prod_4743,198,319.82,63324.36,delivered,medium,2024-09-22T23:40:03Z,2024-10-06T23:40:03Z,warehouse_west,Warehouse transfer
ord_21689,sup_053,prod_3548,192,234.57,24954.24,cancelled,medium,2023-08-18T04:28:32Z,2023-08-23T04:28:32Z,warehouse_west,Urgent restock needed
ord_21690,sup_130,prod_4822,144,51.51,7417.44,cancelled,high,2023-07-09T01:12:31Z,2023-07-05T01:12:31Z,warehouse_east,Sample evaluation
ord_21691,sup_208,prod_1220,39,34.3,1337.7,pending,low,2024-07-04T16:14:09Z,2024-07-04T16:14:09Z,warehouse_north,Pending quality check
ord_21692,sup_078,prod_0581,61,79.01,4819.61,approved,medium,2024-11-23T11:39:45Z,2024-11-25T11:39:45Z,warehouse_west,
ord_21693,sup_042,prod_1288,117,26.49,3099.33,rejected,medium,2024-12-27T19:19:25Z,2024-12-31T19:19:25Z,warehouse_west,
ord_21694,sup_370,prod_0977,103,48.46,4991.38,cancelled,medium,2024-12-03T17:42:56Z,2024-12-03T17:42:56Z,warehouse_north,Replacement for defective batch
ord_21695,sup_131,prod_0333,54,517.54,27947.16,cancelled,low,2023-03-24T22:01:24Z,2023-03-30T22:01:24Z,warehouse_south,Quality inspection required
ord_21696,sup_086,prod_3531,15,227.05,3405.75,rejected,low,2023-01-02T17:02:01Z,2023-01-04T17:02:01Z,warehouse_east,Return - damaged items
ord_21697,sup_116,prod_2300,74,109.74,8120.76,approved,medium,2024-03-27T18:03:04Z,2024-03-29T18:03:04Z,warehouse_north,
ord_21698,sup_499,prod_1241,47,233.87,10991.89,delivered,medium,2024-01-20T16:22:11Z,2024-01-28T16:22:11Z,warehouse_east,Seasonal stock preparation
ord_21699,sup_275,prod_3953,53,165.13,8751.89,delivered,high,2023-07-12T20:38:08Z,2023-07-19T20:38:08Z,warehouse_east,Pending quality check
ord_21700,sup_353,prod_0276,165,2310.85,381290.25,pending,high,2023-08-18T05:30:40Z,2023-08-18T05:30:40Z,warehouse_west,
ord_21701,sup_042,prod_4945,110,0.89,97.9,approved,low,2023-01-27T17:31:53Z,2023-01-28T17:31:53Z,warehouse_east,
ord_21702,sup_042,prod_4998,196,24.69,4839.24,delivered,medium,2024-01-11T03:42:25Z,2024-01-18T03:42:25Z,warehouse_north,Customer backorder fulfillment
ord_21703,sup_462,prod_1395,124,362.81,44988.44,delivered,medium,2024-12-21T12:02:00Z,2024-12-29T12:02:00Z,warehouse_north,Warehouse transfer
ord_21704,sup_144,prod_0951,178,3738.83,665511.74,delivered,medium,2024-05-04T03:09:15Z,2024-05-13T03:09:15Z,warehouse_north,Quality inspection required
ord_21705,sup_315,prod_4589,150,17.86,2679,delivered,low,2024-02-28T09:35:17Z,2024-03-04T09:35:17Z,warehouse_south,Approved by regional manager
ord_21706,sup_323,prod_2008,166,4925.2,817583.2,shipped,medium,2023-08-16T15:49:23Z,2023-08-18T15:49:23Z,warehouse_south,Free samples for evaluation
ord_21707,sup_492,prod_0563,101,204.29,20633.29,delivered,high,2024-09-23T21:53:30Z,2024-10-05T21:53:30Z,warehouse_west,Pending quality check
ord_21708,sup_423,prod_0583,99,40.58,4017.42,delivered,high,2023-04-03T23:42:44Z,2023-04-16T23:42:44Z,warehouse_west,Hold for supplier confirmation
ord_21709,sup_332,prod_0254,149,18.62,2774.38,cancelled,medium,2024-10-08T07:15:42Z,2024-10-11T07:15:42Z,warehouse_central,Approved by regional manager
ord_21710,sup_265,prod_0036,182,3.44,626.08,pending,medium,2024-01-09T10:12:27Z,2024-01-09T10:12:27Z,warehouse_west,
ord_21711,sup_343,prod_2206,25,99.73,2493.25,rejected,low,2024-12-18T16:25:26Z,2024-12-20T16:25:26Z,warehouse_north,
ord_21712,sup_219,prod_4114,125,58.52,7315,cancelled,medium,2024-10-30T18:14:03Z,2024-11-06T18:14:03Z,warehouse_central,
ord_21713,sup_064,prod_1627,117,2603.85,304650.45,shipped,low,2023-01-28T00:18:57Z,2023-02-03T00:18:57Z,warehouse_west,Replacement for defective batch
ord_21714,sup_477,prod_2705,26,2065.45,53701.7,cancelled,medium,2024-01-18T21:00:14Z,2024-01-28T21:00:14Z,warehouse_south,
ord_21715,sup_345,prod_4611,186,346.16,64385.76,delivered,medium,2023-04-24T21:32:41Z,2023-05-02T21:32:41Z,warehouse_west,Urgent restock needed
ord_21716,sup_106,prod_0833,125,50.7,6337.5,delivered,high,2023-01-17T22:12:55Z,2023-01-23T22:12:55Z,warehouse_east,Sample evaluation
ord_21717,sup_263,prod_4937,120,24.89,2986.8,approved,medium,2023-07-01T19:40:09Z,2023-07-03T19:40:09Z,warehouse_west,
ord_21718,sup_450,prod_1812,104,6.35,660.4,delivered,high,2023-04-05T23:21:21Z,2023-04-15T23:21:21Z,warehouse_south,Urgent restock needed
ord_21719,sup_007,prod_3957,139,308.81,42924.59,shipped,high,2023-12-13T02:54:20Z,2023-12-17T02:54:20Z,warehouse_south,Pending quality check
ord_21720,sup_472,prod_0129,74,24.9,1842.6,cancelled,low,2023-01-17T16:02:57Z,2023-01-19T16:02:57Z,warehouse_west,Return - damaged items
ord_21721,sup_089,prod_0818,147,4427.16,650792.52,delivered,low,2024-03-31T06:54:29Z,2024-04-14T06:54:29Z,warehouse_west,Urgent restock needed
ord_21722,sup_250,prod_1258,105,6.57,689.85,delivered,high,2024-05-01T10:19:06Z,2024-05-10T10:19:06Z,,Return - damaged items
ord_21723,sup_042,prod_3548,18,192.31,3461.58,delivered,high,2024-04-26T07:53:05Z,2024-05-02T07:53:05Z,warehouse_north,Quality inspection required
ord_21724,sup_100,prod_2168,176,361.22,63574.72,delivered,high,2023-02-02T07:54:59Z,2023-02-11T07:54:59Z,warehouse_west,Hold for supplier confirmation
ord_21725,sup_405,prod_3394,182,107.99,19654.18,cancelled,medium,2024-10-07T09:13:29Z,2024-10-17T09:13:29Z,warehouse_north,Seasonal stock preparation
ord_21726,sup_248,prod_0152,27,29.91,807.57,delivered,critical,2023-10-02T21:00:50Z,2023-10-11T21:00:50Z,warehouse_south,
ord_21727,sup_294,prod_2317,138,65.87,9090.06,delivered,low,2024-07-25T00:21:11Z,2024-07-30T00:21:11Z,warehouse_central,Approved by regional manager
ord_21728,sup_362,prod_4370,77,63.46,4886.42,cancelled,high,2023-01-15T15:56:34Z,2023-01-23T15:56:34Z,warehouse_central,Warehouse transfer
ord_21729,sup_460,prod_2369,26,281.97,7331.22,pending,high,2024-01-19T08:02:51Z,2024-01-19T08:02:51Z,warehouse_north,Hold for supplier confirmation
ord_21730,sup_448,prod_1443,131,16.76,2195.56,delivered,medium,2023-09-30T17:13:41Z,2023-10-10T17:13:41Z,warehouse_east,Customer backorder fulfillment
ord_21731,sup_042,prod_2229,107,2.36,252.52,rejected,medium,2024-07-27T08:32:09Z,2024-07-31T08:32:09Z,warehouse_west,
ord_21732,sup_108,prod_0392,59,18.28,1078.52,approved,medium,2024-12-06T01:41:17Z,2024-12-07T01:41:17Z,warehouse_central,Sample evaluation
ord_21733,sup_471,prod_0958,139,4.11,571.29,shipped,low,2024-04-07T22:53:41Z,2024-04-10T22:53:41Z,warehouse_east,Urgent restock needed
ord_21734,sup_055,prod_4882,170,31.32,5324.4,cancelled,medium,2023-11-01T08:40:56Z,2023-11-10T08:40:56Z,warehouse_east,
ord_21735,sup_228,prod_2571,22,19.62,431.64,delivered,high,2023-08-21T02:16:43Z,2023-08-29T02:16:43Z,warehouse_central,Regular monthly order
ord_21736,sup_042,prod_3186,-10,139.28,1392.8,cancelled,high,2023-11-10T22:15:04Z,2023-11-15T22:15:04Z,warehouse_east,After-hours emergency order
ord_21737,sup_042,prod_3829,123,153.5,18880.5,pending,medium,2023-09-27T08:21:45Z,2023-09-27T08:21:45Z,warehouse_south,Hold for supplier confirmation
ord_21738,sup_030,prod_0358,143,18.54,2651.22,pending,medium,2023-12-06T14:49:47Z,2023-12-06T14:49:47Z,warehouse_central,Regular monthly order
ord_21739,sup_381,prod_2605,51,7.97,406.47,approved,low,2023-12-14T15:06:51Z,2023-12-16T15:06:51Z,warehouse_south,
ord_21740,sup_152,prod_4303,186,20.4,3794.4,cancelled,medium,2023-06-20T10:33:09Z,2023-06-21T10:33:09Z,warehouse_west,Sample evaluation
ord_21741,sup_465,prod_1145,60,33.19,1991.4,approved,low,2023-08-29T16:06:56Z,2023-08-31T16:06:56Z,warehouse_south,Urgent restock needed
ord_21742,sup_331,prod_4862,120,39.35,4722,rejected,medium,2023-05-03T10:48:27Z,2023-05-04T10:48:27Z,warehouse_south,Replacement for defective batch
ord_21743,sup_126,prod_3744,2,18.51,37.02,approved,low,2024-11-15T21:27:36Z,2024-11-16T21:27:36Z,warehouse_north,Hold for supplier confirmation
ord_21744,sup_206,prod_0185,192,17.14,2889.28,delivered,medium,2024-09-04T08:27:04Z,2024-09-14T08:27:04Z,warehouse_west,Seasonal stock preparation
ord_21745,sup_471,prod_3426,191,364.32,69585.12,approved,medium,2024-01-09T15:20:31Z,2024-01-11T15:20:31Z,warehouse_west,After-hours emergency order
ord_21746,sup_452,prod_1905,96,383.2,36787.2,cancelled,medium,2023-04-03T21:17:19Z,2023-04-11T21:17:19Z,warehouse_east,After-hours emergency order
ord_21747,sup_103,prod_0426,37,34.18,1264.66,shipped,low,2023-01-15T19:28:20Z,2023-01-21T19:28:20Z,warehouse_east,Warehouse transfer
ord_21748,sup_336,prod_1781,149,6.68,995.32,cancelled,low,2024-08-10T21:41:30Z,2024-08-19T21:41:30Z,warehouse_west,Quality inspection required
ord_21749,sup_204,prod_3825,67,3197.58,214237.86,rejected,medium,2024-12-23T15:42:27Z,2024-12-28T15:42:27Z,warehouse_west,Seasonal stock preparation
ord_21750,sup_463,prod_1019,22,22.48,494.56,approved,high,2024-01-15T03:18:42Z,2024-01-18T03:18:42Z,warehouse_east,New vendor trial order
ord_21751,sup_281,prod_1845,57,36.06,2055.42,delivered,medium,2023-01-27T17:06:52Z,2023-02-08T17:06:52Z,warehouse_south,
ord_21752,sup_339,prod_0503,108,25.65,2770.2,shipped,high,2023-02-19T21:45:41Z,2023-02-26T21:45:41Z,warehouse_south,Customer backorder fulfillment
ord_21753,sup_291,prod_2472,140,151.75,21245,approved,high,2023-12-06T21:52:38Z,2023-12-07T21:52:38Z,warehouse_east,Priority shipment requested
ord_21754,sup_213,prod_4044,12,19.5,234,delivered,medium,2023-12-15T07:01:29Z,2023-12-27T07:01:29Z,warehouse_east,Regular monthly order
ord_21755,sup_313,prod_4433,110,9.21,1013.1,rejected,high,2024-02-05T18:08:24Z,2024-02-07T18:08:24Z,warehouse_north,Approved by regional manager
ord_21756,sup_004,prod_4613,99,34.82,3447.18,shipped,medium,2024-12-17T09:16:53Z,2024-12-19T09:16:53Z,warehouse_east,Hold for supplier confirmation
ord_21757,sup_472,prod_0540,186,33.97,6318.42,cancelled,medium,2023-01-24T19:36:16Z,2023-01-24T19:36:16Z,warehouse_south,Approved by regional manager
ord_21758,sup_467,prod_4974,21,20.82,437.22,delivered,medium,2023-12-05T18:23:37Z,2023-12-11T18:23:37Z,warehouse_north,Warehouse transfer
ord_21759,sup_250,prod_3392,153,41.35,6326.55,delivered,low,2024-03-08T17:27:13Z,2024-03-16T17:27:13Z,warehouse_west,
ord_21760,sup_057,prod_2234,178,262.85,46787.3,approved,high,2024-05-27T17:00:51Z,2024-05-29T17:00:51Z,warehouse_east,Seasonal stock preparation
ord_21761,sup_067,prod_0418,159,46.58,7406.22,delivered,medium,2023-01-02T09:22:25Z,2023-01-08T09:22:25Z,warehouse_east,Urgent restock needed
ord_21762,sup_057,prod_4010,138,206.95,28559.1,rejected,low,2024-01-27T22:10:57Z,2024-01-29T22:10:57Z,warehouse_north,Pending quality check
ord_21763,sup_269,prod_3402,87,34.84,3031.08,rejected,medium,2024-03-10T07:07:24Z,2024-03-12T07:07:24Z,warehouse_north,Hold for supplier confirmation
ord_21764,sup_267,prod_4714,125,26.53,3316.25,delivered,medium,2024-07-30T01:11:54Z,2024-08-11T01:11:54Z,warehouse_north,Priority shipment requested
ord_21765,sup_224,prod_0753,32,199.64,6388.48,rejected,low,2023-05-03T10:09:14Z,2023-05-07T10:09:14Z,warehouse_west,Quality inspection required
ord_21766,sup_116,prod_3162,194,169.71,32923.74,pending,low,2024-12-01T17:16:27Z,2024-12-01T17:16:27Z,warehouse_east,Priority shipment requested
ord_21767,sup_381,prod_0440,156,31.92,4979.52,approved,medium,2024-10-06T11:55:11Z,2024-10-08T11:55:11Z,warehouse_south,Warehouse transfer
ord_21768,sup_255,prod_2694,160,1403.98,224636.8,delivered,low,2023-10-17T22:20:05Z,2023-10-28T22:20:05Z,warehouse_west,Quality inspection required
